# Sanskrit syllabaries

pu1-ḍa-2	zr i r fvs1 i space zr i r fvs1 i i space zr i l i space zr i l i i	Ic I R3 I - Ic I R3 I I - Ic I L I - Ic I L I I
pu1-ḍa-3	zr e space zr e i space zr o space zr o o	Ic Ah - Ic Ah I - Ic O - Ic O U

pu1-ḍha-1	drhX a space drhX a aaX space drhX i space drhX i i space drhX u space drhX u u	Ih A - Ih A Aw - Ih I - Ih I I - Ih Oh - Ih Oh U
pu1-ḍha-2	drhX i r fvs1 i space drhX i r fvs1 i i space drhX i l i space drhX i l i i	Ih I R3 I - Ih I R3 I I - Ih I L I - Ih I L I I
pu1-ḍha-3	drhX e space drhX e i space drhX o space drhX o o	Ih Ah - Ih Ah I - Ih O - Ih O U

pu1-ṇa-1	nrX a space nrX a aaX space nrX i space nrX i i space nrX u space nrX u u	Wn A - Wn A Aw - Wn I - Wn I I - Wn Oh - Wn Oh U
pu1-ṇa-2	nrX i r fvs1 i space nrX i r fvs1 i i space nrX i l i space nrX i l i i	Wn I R3 I - Wn I R3 I I - Wn I L I - Wn I L I I
pu1-ṇa-3	nrX e space nrX e i space nrX o space nrX o o	Wn Ah - Wn Ah I - Wn O - Wn O U

pu1-ta-1	tX a space tX a aaX space tX i space tX i i space tX u space tX u u	Dr A - Dr A Aw - Dr I - Dr I I - Dy O - Dy O U
pu1-ta-2	tX i r fvs1 i space tX i r fvs1 i i space tX i l i space tX i l i i	Dr I R3 I - Dr I R3 I I - Dr I L I - Dr I L I I
pu1-ta-3	tX e space tX e i space tX o space tX o o	Dy A - Dy A I - Dr O - Dr O U

pu1-tha-1	t a space t a aaX space t i space t i i space t u space t u u	T A - T A Aw - T I - T I I - Tb O - Tb O U
pu1-tha-2	t i r fvs1 i space t i r fvs1 i i space t i l i space t i l i i	T I R3 I - T I R3 I I - T I L I - T I L I I
pu1-tha-3	t e space t e i space t o space t o o	Tb A - Tb A I - T O - T O U

